date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:39	1442/1442	---MC-	200	added ('OK')	text/html	date:Mon,%2019%20Dec%202005%2019:03:22%20GMT	www.wot-club.org.uk/trans/full_text/iv01/?D=A	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/index16c1.html	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:39	229/229	---M--	200	added ('OK')	image/gif	etag:%2263ca2f-e5-38716220%22	www.wot-club.org.uk/icons/text.gif	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/icons/text.gif	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:42	17846/17846	---M--	200	added ('OK')	text/plain	etag:%221002616-45b6-438706b1%22	www.wot-club.org.uk/trans/full_text/iv01/v01p04.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p04.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:43	27041/27041	---M--	200	added ('OK')	text/plain	etag:%221002613-69a1-438706b0%22	www.wot-club.org.uk/trans/full_text/iv01/v01p02.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p02.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:43	35520/35520	---M--	200	added ('OK')	text/plain	etag:%221002611-8ac0-438706b0%22	www.wot-club.org.uk/trans/full_text/iv01/v01p01.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p01.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:43	30630/30630	---M--	200	added ('OK')	text/plain	etag:%221002615-77a6-438706b1%22	www.wot-club.org.uk/trans/full_text/iv01/v01p03.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p03.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:45	18216/18216	---M--	200	added ('OK')	text/plain	etag:%221002617-4728-438706b1%22	www.wot-club.org.uk/trans/full_text/iv01/v01p05.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p05.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:46	1674/1674	---MC-	200	added ('OK')	text/html	date:Mon,%2019%20Dec%202005%2019:03:29%20GMT	www.wot-club.org.uk/trans/full_text/iv02/?N=D	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv02/index79c2.html	(from www.wot-club.org.uk/trans/full_text/iv02/)
17:31:47	20436/20436	---M--	200	added ('OK')	text/plain	etag:%221002619-4fd4-438706b1%22	www.wot-club.org.uk/trans/full_text/iv01/v01p07.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p07.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
17:31:47	20472/20472	---M--	200	added ('OK')	text/plain	etag:%22100261a-4ff8-438706b1%22	www.wot-club.org.uk/trans/full_text/iv01/v01p08.txt	D:/WOT%20CLUB/WOT/www.wot-club.org.uk/trans/full_text/iv01/v01p08.txt	(from www.wot-club.org.uk/trans/full_text/iv01/)
