date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:48:42	41389/41389	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:29:36%20GMT	inuyasha.yoll.net/images/shichi/bks/card2.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card2.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:43	2540/2540	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:29:58%20GMT	inuyasha.yoll.net/images/shichi/bks/card3s.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card3s.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:43	13799/13799	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:47:04%20GMT	inuyasha.yoll.net/images/shichi/kks/jewel.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/kks/jewel.htm	(from inuyasha.yoll.net/images/shichi/kks.htm)
18:48:43	34344/34344	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:30:46%20GMT	inuyasha.yoll.net/images/shichi/bks/card6.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card6.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:45	36665/36665	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:29:54%20GMT	inuyasha.yoll.net/images/shichi/bks/card3.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card3.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:46	396/396	---M--	200	added ('OK')	image/gif	date:Sat,%2020%20Aug%202005%2010:35:36%20GMT	inuyasha.yoll.net/images/shichi/gks/name.gif	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/gks/name.gif	(from inuyasha.yoll.net/images/shichi/gks/jewel.htm)
18:48:46	13379/13379	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:50:47%20GMT	inuyasha.yoll.net/images/shichi/mks/jewel.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/mks/jewel.htm	(from inuyasha.yoll.net/images/shichi/mks.htm)
18:48:47	2569/2569	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:30:21%20GMT	inuyasha.yoll.net/images/shichi/bks/card4s.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card4s.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:49	42233/42233	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:30:18%20GMT	inuyasha.yoll.net/images/shichi/bks/card4.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/bks/card4.jpg	(from inuyasha.yoll.net/images/shichi/bks/card.htm)
18:48:50	13438/13438	---M--	200	added ('OK')	text/html	date:Sat,%2020%20Aug%202005%2010:57:29%20GMT	inuyasha.yoll.net/images/shichi/rks/jewel.htm	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/rks/jewel.htm	(from inuyasha.yoll.net/images/shichi/rks.htm)
18:48:50	6862/6862	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:32:47%20GMT	inuyasha.yoll.net/images/shichi/gks/body.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/gks/body.jpg	(from inuyasha.yoll.net/images/shichi/gks/weapon.htm)
18:48:51	54904/54904	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:35:24%20GMT	inuyasha.yoll.net/images/shichi/gks/I_front.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/gks/I_front.jpg	(from inuyasha.yoll.net/images/shichi/gks/weapon.htm)
18:48:51	37876/37876	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:35:03%20GMT	inuyasha.yoll.net/images/shichi/gks/I_back.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/gks/I_back.jpg	(from inuyasha.yoll.net/images/shichi/gks/weapon.htm)
18:48:52	4312/4312	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Aug%202005%2010:35:41%20GMT	inuyasha.yoll.net/images/shichi/gks/renkotstu.jpg	D:/InuYasha%20Scripts/inuyasha/inuyasha.yoll.net/images/shichi/gks/renkotstu.jpg	(from inuyasha.yoll.net/images/shichi/gks/moments.htm)
